SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,112 Putnam St,San Francisco,CA,94110,1649000,5,4.0,Bernal Heights,2508,1750,1923,3,657,,Active,,,http://www.redfin.com/CA/San-Francisco/112-Putnam-St-94110/home/1036232,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962479,N,Y,37.7379525,-122.4111322
MLS Listing,,Single Family Residential,470 Wilde Ave,San Francisco,CA,94134,925888,2,1.0,San Francisco,800,2495,1946,3,1157,,Active,,,http://www.redfin.com/CA/San-Francisco/470-Wilde-Ave-94134/home/995879,BAREIS,421583393,N,Y,37.7178021,-122.4066077
MLS Listing,,Multi-Family (2-4 Unit),2020 - 2022 Laguna St,San Francisco,CA,94115,3120000,2,2.0,San Francisco,3120,2682,1941,3,1000,,Active,,,http://www.redfin.com/CA/San-Francisco/2020-Laguna-St-94115/home/1554745,San Francisco MLS,421581582,N,Y,37.7899398,-122.428686
MLS Listing,,Multi-Family (2-4 Unit),48 - 50 Winfield St,San Francisco,CA,94110,1750000,4,2.0,San Francisco,2280,1751,1961,3,768,,Active,,,http://www.redfin.com/CA/San-Francisco/48-Winfield-St-94110/home/1103896,San Francisco MLS,421582167,N,Y,37.7444761,-122.4175259
MLS Listing,,Vacant Land,285 Edgehill Way,SAN FRANCISCO,CA,94127,485000,,,SAN FRANCISCO,,6272,,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/285-Edgehill-Way-94127/unit-V/home/110057092,MLSListings,ML81857578,N,Y,37.742658,-122.458448
MLS Listing,,Multi-Family (5+ Unit),2906 Van Ness Ave,San Francisco,CA,94109,1950000,0,,San Francisco,3328,2889,1907,3,586,,Active,,,http://www.redfin.com/CA/San-Francisco/2906-Van-Ness-Ave-94109/home/1893456,San Francisco MLS,421583348,N,Y,37.80254,-122.4244531
MLS Listing,,Condo/Co-op,862 Shrader St,San Francisco,CA,94117,1950000,3,2.0,San Francisco,2015,3020,1906,3,968,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/862-Shrader-St-94117/home/1920854,San Francisco MLS,421583313,N,Y,37.7667593,-122.4510489
MLS Listing,,Single Family Residential,1374 Gilman Ave,San Francisco,CA,94124,1195000,4,2.0,San Francisco,1923,2500,1950,3,621,,Active,,,http://www.redfin.com/CA/San-Francisco/1374-Gilman-Ave-94124/home/2011462,San Francisco MLS,421579858,N,Y,37.7223546,-122.3950101
MLS Listing,,Condo/Co-op,488 Folsom #4205,San Francisco,CA,94105,3135000,2,2.5,San Francisco,1652,,2019,3,1898,1771,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-4205/home/169571693,San Francisco MLS,421583266,N,Y,37.7878074,-122.3943328
MLS Listing,,Condo/Co-op,960 Market St #304,San Francisco,CA,94102,520000,0,1.0,San Francisco,344,,,3,1512,598,Active,,,http://www.redfin.com/CA/San-Francisco/960-Market-St-94102/unit-304/home/176059895,San Francisco MLS,421583259,N,Y,37.7831239,-122.4095552
MLS Listing,,Condo/Co-op,2016 Pacific Ave #204,San Francisco,CA,94109,1675000,2,2.5,San Francisco,,8779,1989,3,,606,Active,August-12-2021 05:00 PM,August-12-2021 06:00 PM,http://www.redfin.com/CA/San-Francisco/2016-Pacific-Ave-94109/unit-204/home/1846211,San Francisco MLS,421580236,N,Y,37.7943768,-122.4289066
MLS Listing,,Single Family Residential,830 46th Ave,San Francisco,CA,94121,1599000,2,3.0,San Francisco,1923,3000,1908,3,832,,Active,August-12-2021 05:30 PM,August-12-2021 06:30 PM,http://www.redfin.com/CA/San-Francisco/830-46th-Ave-94121/home/1839730,San Francisco MLS,421583162,N,Y,37.772802,-122.5065564
MLS Listing,,Condo/Co-op,2000 Ellis St #101,San Francisco,CA,94115,949900,1,1.0,San Francisco,761,8090,2013,3,1248,509,Active,,,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-101/home/55244539,BAREIS,421579267,N,Y,37.781718,-122.439434
MLS Listing,,Condo/Co-op,420 Stanyan St #7,SAN FRANCISCO,CA,94117,1558000,3,2.0,SAN FRANCISCO,1441,,2003,3,1081,810,Active,August-14-2021 01:30 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/420-Stanyan-St-94117/unit-7/home/871389,MLSListings,ML81857502,N,Y,37.7744337,-122.4542758
MLS Listing,,Multi-Family (2-4 Unit),791 - 793 Chenery St,San Francisco,CA,94131,1795000,5,,San Francisco,2676,2500,1922,3,671,,Active,August-12-2021 05:30 PM,August-12-2021 06:30 PM,http://www.redfin.com/CA/San-Francisco/791-Chenery-St-94131/home/1713017,San Francisco MLS,421575969,N,Y,37.7345689,-122.4354885
MLS Listing,,Single Family Residential,518 Oak St,San Francisco,CA,94102,1995000,3,2.0,San Francisco,1519,1994,1900,3,1313,,Active,August-14-2021 11:00 AM,August-14-2021 12:00 PM,http://www.redfin.com/CA/San-Francisco/518-Oak-St-94102/home/1475708,San Francisco MLS,421543907,N,Y,37.7744945,-122.4285203
MLS Listing,,Multi-Family (5+ Unit),2847 Fillmore St,San Francisco,CA,94123,3210000,0,,San Francisco,4835,2495,1900,3,664,,Active,,,http://www.redfin.com/CA/San-Francisco/2847-Fillmore-St-94123/home/1145163,San Francisco MLS,421582612,N,Y,37.7958606,-122.4356428
MLS Listing,,Multi-Family (5+ Unit),5431 California St,San Francisco,CA,94118,4550000,0,,San Francisco,9225,3843,1925,3,493,,Active,,,http://www.redfin.com/CA/San-Francisco/5431-California-St-94118/home/608750,San Francisco MLS,421582532,N,Y,37.7840839,-122.4759358
MLS Listing,,Single Family Residential,865 Duncan St,San Francisco,CA,94131,8000000,7,6.5,San Francisco,5884,5805,1945,3,1360,,Active,,,http://www.redfin.com/CA/San-Francisco/865-Duncan-St-94131/home/1744791,San Francisco MLS,421583152,N,Y,37.745159,-122.4393526
MLS Listing,,Single Family Residential,62 Natick St,San Francisco,CA,94131,1895000,4,2.0,San Francisco,,1750,1906,3,,,Active,August-12-2021 04:30 PM,August-12-2021 06:30 PM,http://www.redfin.com/CA/San-Francisco/62-Natick-St-94131/home/810520,San Francisco MLS,421582194,N,Y,37.7340989,-122.4319608
MLS Listing,,Condo/Co-op,1101 Green St #701,San Francisco,CA,94109,1200000,1,1.0,San Francisco,919,5279,1928,3,1306,1572,Active,,,http://www.redfin.com/CA/San-Francisco/1101-Green-St-94109/unit-701/home/1295491,San Francisco MLS,421582941,N,Y,37.7982681,-122.4174152
MLS Listing,,Single Family Residential,494 44th Ave,San Francisco,CA,94121,1185000,2,1.0,San Francisco,1137,1799,1920,3,1042,,Active,August-12-2021 05:30 PM,August-12-2021 07:00 PM,http://www.redfin.com/CA/San-Francisco/494-44th-Ave-94121/home/611391,San Francisco MLS,421583109,N,Y,37.7793709,-122.5048522
MLS Listing,,Condo/Co-op,41 High St,San Francisco,CA,94114,1395000,3,2.0,San Francisco,1436,1998,1977,4,971,475,Active,August-14-2021 03:00 PM,August-14-2021 05:00 PM,http://www.redfin.com/CA/San-Francisco/41-High-St-94114/home/144063764,San Francisco MLS,421578503,N,Y,37.7485935,-122.4432447
MLS Listing,,Condo/Co-op,1160 Mission St #1106,San Francisco,CA,94103,1295000,2,2.0,San Francisco,1146,,2008,4,1130,961,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-1106/home/17305366,San Francisco MLS,421583129,N,Y,37.7786972,-122.4126145
MLS Listing,,Condo/Co-op,1501 Greenwich St #204,San Francisco,CA,94123,1195000,2,2.0,San Francisco,953,,2008,4,1254,820,Active,,,http://www.redfin.com/CA/San-Francisco/1501-Greenwich-St-94123/unit-204/home/23424013,San Francisco MLS,421583090,N,Y,37.8002558,-122.4247219
MLS Listing,,Single Family Residential,2575 37th Ave,San Francisco,CA,94116,1299000,4,2.0,San Francisco,1425,2996,1941,4,912,,Active,,,http://www.redfin.com/CA/San-Francisco/2575-37th-Ave-94116/home/1333982,San Francisco MLS,421583023,N,Y,37.7389643,-122.4950382
MLS Listing,,Condo/Co-op,1001 Pine St #203,San Francisco,CA,94109,649000,1,1.0,San Francisco,616,18906,1963,4,1054,575,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1001-Pine-St-94109/unit-203/home/978927,San Francisco MLS,421581016,N,Y,37.790348,-122.412568
MLS Listing,,Condo/Co-op,719 Larkin St #203,SAN FRANCISCO,CA,94109,685000,1,1.0,SAN FRANCISCO,619,,2019,5,1107,534,Active,,,http://www.redfin.com/CA/San-Francisco/719-Larkin-St-94109/unit-203/home/172245851,MLSListings,ML81857386,N,Y,37.7845263,-122.4180884
MLS Listing,,Condo/Co-op,333 1st St #205,San Francisco,CA,94105,1095000,1,1.0,San Francisco,778,,2004,5,1407,854,Active,,,http://www.redfin.com/CA/San-Francisco/333-1st-St-94105/unit-205/home/25723435,San Francisco MLS,421575666,N,Y,37.7872383,-122.3940289
MLS Listing,,Condo/Co-op,45 Bartlett St #502,San Francisco,CA,94110,975000,2,1.0,San Francisco,817,,2014,5,1193,690,Active,,,http://www.redfin.com/CA/San-Francisco/45-Bartlett-St-94110/unit-502/home/109315249,San Francisco MLS,421582950,N,Y,37.7558162,-122.4197494
MLS Listing,,Condo/Co-op,401 Harrison St Unit 13B,San Francisco,CA,94105,1650000,2,2.0,San Francisco,1312,,2014,5,1258,1368,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-13B/home/144017354,San Francisco MLS,421582951,N,Y,37.7864989,-122.3921487
MLS Listing,,Single Family Residential,280 Williams Ave Unit vesta,San Francisco,CA,94124,1080000,3,3.0,San Francisco,1500,2500,1988,5,720,,Active,,,http://www.redfin.com/CA/San-Francisco/280-Williams-Ave-94124/unit-vesta/home/176037880,San Francisco MLS,421582952,N,Y,37.730317,-122.3985207
MLS Listing,,Condo/Co-op,765 Market St Unit 22C,San Francisco,CA,94103,1175000,1,1.0,Soma,792,,2001,5,1484,2148,Active,,,http://www.redfin.com/CA/San-Francisco/765-Market-St-94103/unit-22C/home/1482232,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962306,N,Y,37.786097,-122.4041629
MLS Listing,,Single Family Residential,300 Baltimore Way,San Francisco,CA,94112,1249000,5,2.0,San Francisco,1671,2996,1960,5,747,,Active,,,http://www.redfin.com/CA/San-Francisco/300-Baltimore-Way-94112/home/799615,San Francisco MLS,421580810,N,Y,37.7086549,-122.4371029
MLS Listing,,Condo/Co-op,301 Mission St Ph 1,San Francisco,CA,94105,1899000,2,2.0,San Francisco,1728,50667,2009,5,1099,2888,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-1/home/40142651,San Francisco MLS,421578272,N,Y,37.7903824,-122.3961531
MLS Listing,,Single Family Residential,3634 Quintara St,San Francisco,CA,94116,1190000,2,2.0,San Francisco,1187,2495,1942,5,1003,,Active,,,http://www.redfin.com/CA/San-Francisco/3634-Quintara-St-94116/home/2033891,BAREIS,421581721,N,Y,37.7475657,-122.5045869
MLS Listing,,Condo/Co-op,778 2nd Ave,San Francisco,CA,94118,1495000,2,1.5,San Francisco,1271,2250,1910,5,1176,275,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/778-2nd-Ave-94118/home/857900,San Francisco MLS,421582773,N,Y,37.77453,-122.459235
MLS Listing,,Multi-Family (2-4 Unit),649 - 651 Francisco St,San Francisco,CA,94133,4800000,5,4.0,San Francisco,4110,1023,1932,6,1168,,Active,,,http://www.redfin.com/CA/San-Francisco/649-Francisco-St-94133/home/171837326,San Francisco MLS,421582853,N,Y,37.8043641,-122.4161452
MLS Listing,,Single Family Residential,220 Hermann St,San Francisco,CA,94117,1750000,3,2.0,San Francisco,1874,1392,1900,6,934,,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/220-Hermann-St-94117/home/2030647,San Francisco MLS,421582854,N,Y,37.7705731,-122.4288995
MLS Listing,,Condo/Co-op,274 Page St,San Francisco,CA,94102,1498000,2,2.0,San Francisco,,3300,1884,6,,314,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/274-Page-St-94102/home/1804372,San Francisco MLS,421582814,N,Y,37.773916,-122.425319
MLS Listing,,Single Family Residential,217 Yale St,San Francisco,CA,94134,1299000,4,3.0,San Francisco,,2375,1974,6,,,Active,August-12-2021 04:00 PM,August-12-2021 06:00 PM,http://www.redfin.com/CA/San-Francisco/217-Yale-St-94134/home/1194166,San Francisco MLS,421581284,N,Y,37.7264324,-122.4171055
MLS Listing,,Condo/Co-op,442 23rd Ave #4,San Francisco,CA,94121,749000,2,1.5,San Francisco,839,3000,1971,6,893,200,Active,August-14-2021 12:00 PM,August-14-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/442-23rd-Ave-94121/unit-4/home/170557644,San Francisco MLS,421582822,N,Y,37.779314,-122.482197
MLS Listing,,Single Family Residential,83 Crane St,San Francisco,CA,94124,1050000,4,2.5,Bayview,1375,2495,1962,6,764,,Active,,,http://www.redfin.com/CA/San-Francisco/83-Crane-St-94124/home/1074787,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962238,N,Y,37.721777,-122.3995496
MLS Listing,,Multi-Family (2-4 Unit),517 - 519 Lyon St,San Francisco,CA,94117,2660000,5,3.0,San Francisco,2720,2652,1900,6,978,,Active,,,http://www.redfin.com/CA/San-Francisco/517-Lyon-St-94117/home/1756277,San Francisco MLS,421582793,N,Y,37.7757996,-122.4433528
MLS Listing,,Condo/Co-op,1460 Webster St #1,SAN FRANCISCO,CA,94115,588500,2,1.0,SAN FRANCISCO,850,127539,1963,6,692,761,Active,August-14-2021 01:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1460-Webster-St-94115/unit-1/home/12401247,MLSListings,ML81857298,N,Y,37.7841478,-122.4308074
MLS Listing,,Condo/Co-op,325 Berry St #109,San Francisco,CA,94158,1449000,2,2.5,San Francisco,1280,,2007,6,1132,755,Active,August-14-2021 11:00 AM,August-14-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/325-Berry-St-94158/unit-109/home/17305301,San Francisco MLS,421568789,N,Y,37.773394,-122.3957106
MLS Listing,,Single Family Residential,2362 46th Ave,San Francisco,CA,94116,1095000,3,2.0,San Francisco,1403,2996,1946,6,780,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2362-46th-Ave-94116/home/1081749,San Francisco MLS,421580287,N,Y,37.7424879,-122.5044423
MLS Listing,,Condo/Co-op,489A 30th St Uppr Unit,SAN FRANCISCO,CA,94131,2499888,3,3.0,SAN FRANCISCO,2060,2474,2021,6,1214,,Active,,,http://www.redfin.com/CA/San-Francisco/489-30th-St-94131/unit-Unit/home/176021643,MLSListings,ML81857264,N,Y,37.741698,-122.4306881
MLS Listing,,Condo/Co-op,170 King St #402,San Francisco,CA,94107,1279000,2,2.0,San Francisco,,,2007,6,,800,Active,August-14-2021 11:00 AM,August-14-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/170-King-St-94107/unit-402/home/17305519,San Francisco MLS,421575616,N,Y,37.7787673,-122.3915505
MLS Listing,,Single Family Residential,489 30th St,SAN FRANCISCO,CA,94131,4699888,6,5.0,SAN FRANCISCO,4130,2474,2021,6,1138,,Active,,,http://www.redfin.com/CA/San-Francisco/489-30th-St-94131/home/1415303,MLSListings,ML81857256,N,Y,37.741698,-122.4306881
MLS Listing,,Multi-Family (2-4 Unit),391 - 393 Crestmont Dr,San Francisco,CA,94131,2195000,5,4.5,San Francisco,3412,5589,1978,6,643,,Active,,,http://www.redfin.com/CA/San-Francisco/391-Crestmont-Dr-94131/home/671495,San Francisco MLS,421582656,N,Y,37.7584524,-122.4610401
MLS Listing,,Single Family Residential,161 Anderson St,San Francisco,CA,94110,1595000,3,2.0,San Francisco,1429,1750,1908,6,1116,,Active,August-14-2021 11:00 AM,August-14-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/161-Anderson-St-94110/home/1132801,San Francisco MLS,421579723,N,Y,37.7408046,-122.4149706
MLS Listing,,Single Family Residential,3901 - 3901 1/2 Folsom St,San Francisco,CA,94110,1439000,3,2.0,San Francisco,2096,1751,1900,6,687,,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/3657-1-2-Folsom-St-94110/home/176019046,San Francisco MLS,421581535,N,Y,37.7407178,-122.4131462
MLS Listing,,Condo/Co-op,2878 Sacramento St #6,San Francisco,CA,94115,950000,1,1.0,San Francisco,,,,6,,400,Active,August-14-2021 12:00 PM,August-14-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/2878-Sacramento-St-94115/unit-6/home/1963879,San Francisco MLS,421574446,N,Y,37.7892369,-122.4402289
MLS Listing,,Single Family Residential,599 24th Ave,San Francisco,CA,94121,1850000,3,2.0,San Francisco,2120,2060,1914,6,873,,Active,,,http://www.redfin.com/CA/San-Francisco/599-24th-Ave-94121/home/1888738,San Francisco MLS,421580131,N,Y,37.7783469,-122.483799
MLS Listing,,Single Family Residential,3009 Webster St,San Francisco,CA,94123,3750000,4,2.5,San Francisco,2774,2610,1900,6,1352,,Active,,,http://www.redfin.com/CA/San-Francisco/3009-Webster-St-94123/home/562464,San Francisco MLS,421582562,N,Y,37.798412,-122.434344
MLS Listing,,Condo/Co-op,3943 26th St,SAN FRANCISCO,CA,94131,1198000,2,1.0,SAN FRANCISCO,881,,1900,6,1360,271,Active,,,http://www.redfin.com/CA/San-Francisco/3943-26th-St-94131/home/21966292,MLSListings,ML81857180,N,Y,37.748194,-122.428116
MLS Listing,,Condo/Co-op,2160 Hayes St #3,San Francisco,CA,94117,2495000,3,3.0,San Francisco,1701,3725,2021,6,1467,565,Active,,,http://www.redfin.com/CA/San-Francisco/2160-Hayes-St-94117/unit-3/home/176017312,San Francisco MLS,421582356,N,Y,37.7733835,-122.4519189
MLS Listing,,Condo/Co-op,2160 Hayes St #2,San Francisco,CA,94117,2025000,3,3.0,San Francisco,1623,3725,2021,6,1248,565,Active,,,http://www.redfin.com/CA/San-Francisco/2160-Hayes-St-94117/unit-2/home/176016945,San Francisco MLS,421582358,N,Y,37.7733835,-122.4519189
MLS Listing,,Condo/Co-op,4617 California St,SAN FRANCISCO,CA,94118,999000,2,1.0,SAN FRANCISCO,1313,,1910,6,761,332,Active,August-14-2021 12:00 PM,August-14-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/4617-California-St-94118/home/932210,MLSListings,ML81857166,N,Y,37.784519,-122.4670545
MLS Listing,,Condo/Co-op,413 Lyon St Unit A,San Francisco,CA,94117,1695000,2,2.0,San Francisco,1390,2809,1900,6,1219,,Active,,,http://www.redfin.com/CA/San-Francisco/413-Lyon-St-94117/unit-A/home/176016776,San Francisco MLS,421580308,N,Y,37.774804,-122.4431188
MLS Listing,,Condo/Co-op,413 Lyon St,San Francisco,CA,94117,2895000,4,3.5,San Francisco,2450,2809,1900,6,1182,,Active,,,http://www.redfin.com/CA/San-Francisco/413-Lyon-St-94117/home/1492342,San Francisco MLS,421576150,N,Y,37.774804,-122.4431188
MLS Listing,,Multi-Family (2-4 Unit),648 - 652 South Van Ness Ave,San Francisco,CA,94110,2095000,6,1.0,San Francisco,4275,3062,1911,6,490,,Active,,,http://www.redfin.com/CA/San-Francisco/648-S-Van-Ness-Ave-94110/home/709279,San Francisco MLS,421582355,N,Y,37.762706,-122.4176053
MLS Listing,,Single Family Residential,208 Fair Oaks St,San Francisco,CA,94110,4600000,8,,San Francisco,4463,3643,1900,6,1031,,Active,August-12-2021 12:00 PM,August-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/208-Fair-Oaks-St-94110/home/1292427,San Francisco MLS,421582500,N,Y,37.7531053,-122.4244043
MLS Listing,,Condo/Co-op,2779 Folsom St #5,San Francisco,CA,94110,2495000,3,3.5,San Francisco,2292,8260,,6,1089,708,Active,,,http://www.redfin.com/CA/San-Francisco/2779-Folsom-St-94110/unit-5/home/176015649,San Francisco MLS,421582494,N,Y,37.752965,-122.413713
MLS Listing,,Condo/Co-op,1974 Bush St,San Francisco,CA,94115,2495000,3,2.5,San Francisco,2231,4125,1900,6,1118,,Active,,,http://www.redfin.com/CA/San-Francisco/1974-Bush-St-94115/home/12395537,San Francisco MLS,421577927,N,Y,37.787777,-122.429784
MLS Listing,,Condo/Co-op,8 Buchanan St #209,San Francisco,CA,94102,849000,1,1.0,San Francisco,721,,2014,6,1178,524,Active,,,http://www.redfin.com/CA/San-Francisco/8-Buchanan-St-94102/unit-209/home/110051636,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962097,N,Y,37.7699896,-122.426517
MLS Listing,,Condo/Co-op,360 10th St #2,San Francisco,CA,94103,1095000,1,2.0,San Francisco,1324,2724,2001,6,827,757,Active,,,http://www.redfin.com/CA/San-Francisco/360-10th-St-94103/unit-2/home/856912,San Francisco MLS,421580128,N,Y,37.7718639,-122.4121366
MLS Listing,,Single Family Residential,3224 Folsom St,San Francisco,CA,94110,1695000,2,2.0,San Francisco,1499,2000,1900,6,1131,,Active,August-12-2021 04:30 PM,August-12-2021 05:30 PM,http://www.redfin.com/CA/San-Francisco/3224-Folsom-St-94110/home/756119,San Francisco MLS,421581684,N,Y,37.7465786,-122.4137539
MLS Listing,,Condo/Co-op,2171 Sacramento St #8,San Francisco,CA,94109,749000,1,1.0,San Francisco,684,5538,1970,6,1095,612,Active,August-14-2021 01:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2171-Sacramento-St-94109/unit-8/home/570523,San Francisco MLS,421582248,N,Y,37.7903955,-122.4286044
